0.39422617544467087,0.0,0.0,0.53399263683535414,0.029327982629243247,0.0021601932411941692,0.014125866690221379,0.22951689211104392,0.21152598925485327,0.0030863913878797114,0.48277710473377022,0.0,0.27163048986997068,0.0,0.0
0.39422617544467087,0.0,0.0,0.53399263683535414,0.029327982629243247,0.0021601932411941692,0.014125866690221379,0.22951689211104392,0.21152598925485327,0.0030863913878797114,0.48277710473377022,0.0,0.27163048986997068,0.0,0.0
0.39422617544467087,0.0,0.0,0.53399263683535414,0.029327982629243247,0.0021601932411941692,0.014125866690221379,0.22951689211104392,0.21152598925485327,0.0030863913878797114,0.48277710473377022,0.0,0.27163048986997068,0.0,0.0
0.39422617544467087,0.0,0.0,0.53399263683535414,0.029327982629243247,0.0021601932411941692,0.014125866690221379,0.22951689211104392,0.21152598925485327,0.0030863913878797114,0.48277710473377022,0.0,0.27163048986997068,0.0,0.0
0.39422617544467087,0.0,0.0,0.53399263683535414,0.029327982629243247,0.0021601932411941692,0.014125866690221379,0.22951689211104392,0.21152598925485327,0.0030863913878797114,0.48277710473377022,0.0,0.27163048986997068,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31439149581744236,0.0,0.0,0.34976494759491744,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31439149581744236,0.0,0.0,0.34976494759491744,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31439149581744236,0.0,0.0,0.34976494759491744,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31439149581744236,0.0,0.0,0.34976494759491744,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31439149581744236,0.0,0.0,0.34976494759491744,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13740553017723978,0.0,0.0,0.40216249897404033,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13740553017723978,0.0,0.0,0.40216249897404033,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13740553017723978,0.0,0.0,0.40216249897404033,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13740553017723978,0.0,0.0,0.40216249897404033,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13740553017723978,0.0,0.0,0.40216249897404033,0.0,0.0,0.0,0.0
0.18174123274604245,0.0,0.0,0.72437991537173652,0.38888360194519705,0.10269166104153514,0.4047512022884629,0.19414102232946254,0.1674556000745735,0.13175708087755542,0.25348135637835795,0.0,0.005146912914823042,0.0,0.0
0.17306098004825812,0.0,0.0,0.41336732576125967,0.6757636809699098,0.18424371237358406,0.32629812283895426,0.22507424111574342,0.22654428943839658,0.087649884067608375,0.27605138888834196,0.0,0.0048429669335124789,0.0,0.0
0.13298061859903199,0.0,0.0,0.7014369857950532,0.026168825616666395,0.00019982381696830682,0.00025993363003596015,0.11488452513538099,0.037143630987393907,4.7860437828935954e-06,0.33903729477264355,0.0,0.0048802087285658644,0.0,0.0
