0.71428571428571397,96428.714285714275,583571.57142857125,5.5932684935958559,363571.57142857136,819285.85714285704,82860.350366300365,10.466666666666665,3.7784658259111459,301500.14285714284,1.4333037562851234,199285.85714285713
0.71428571428571397,96428.714285714275,583571.57142857125,5.5932684935958559,363571.57142857136,819285.85714285704,82860.350366300365,10.466666666666665,3.7784658259111459,301500.14285714284,1.4333037562851234,199285.85714285713
0.71428571428571397,96428.714285714275,583571.57142857125,5.5932684935958559,363571.57142857136,819285.85714285704,82860.350366300365,10.466666666666665,3.7784658259111459,301500.14285714284,1.4333037562851234,199285.85714285713
0.71428571428571397,96428.714285714275,583571.57142857125,5.5932684935958559,363571.57142857136,819285.85714285704,82860.350366300365,10.466666666666665,3.7784658259111459,301500.14285714284,1.4333037562851234,199285.85714285713
0.71428571428571397,96428.714285714275,583571.57142857125,5.5932684935958559,363571.57142857136,819285.85714285704,82860.350366300365,10.466666666666665,3.7784658259111459,301500.14285714284,1.4333037562851234,199285.85714285713
14287.931711145993,0.0,495714.42857142846,14291.572569850818,295714.28571428568,751428.57142857136,78573.07142857142,14294.999999999996,14288.793060874621,389357.28571428568,14287.791186039629,198571.42857142858
14287.931711145993,0.0,495714.42857142846,14291.572569850818,295714.28571428568,751428.57142857136,78573.07142857142,14294.999999999996,14288.793060874621,389357.28571428568,14287.791186039629,198571.42857142858
14287.931711145993,0.0,495714.42857142846,14291.572569850818,295714.28571428568,751428.57142857136,78573.07142857142,14294.999999999996,14288.793060874621,389357.28571428568,14287.791186039629,198571.42857142858
14287.931711145993,0.0,495714.42857142846,14291.572569850818,295714.28571428568,751428.57142857136,78573.07142857142,14294.999999999996,14288.793060874621,389357.28571428568,14287.791186039629,198571.42857142858
14287.931711145993,0.0,495714.42857142846,14291.572569850818,295714.28571428568,751428.57142857136,78573.07142857142,14294.999999999996,14288.793060874621,389357.28571428568,14287.791186039629,198571.42857142858
14294.872946101514,495714.42857142846,0.0,14300.434205145266,771428.7142857142,1241428.7142857143,317148.70366300357,14304.940476190473,14292.454314597133,885071.42857142852,14295.851404909788,694285.85714285704
14294.872946101514,495714.42857142846,0.0,14300.434205145266,771428.7142857142,1241428.7142857143,317148.70366300357,14304.940476190473,14292.454314597133,885071.42857142852,14295.851404909788,694285.85714285704
14294.872946101514,495714.42857142846,0.0,14300.434205145266,771428.7142857142,1241428.7142857143,317148.70366300357,14304.940476190473,14292.454314597133,885071.42857142852,14295.851404909788,694285.85714285704
14294.872946101514,495714.42857142846,0.0,14300.434205145266,771428.7142857142,1241428.7142857143,317148.70366300357,14304.940476190473,14292.454314597133,885071.42857142852,14295.851404909788,694285.85714285704
14294.872946101514,495714.42857142846,0.0,14300.434205145266,771428.7142857142,1241428.7142857143,317148.70366300357,14304.940476190473,14292.454314597133,885071.42857142852,14295.851404909788,694285.85714285704
5.2433281004709569,397142.99999999994,892857.28571428556,1.4486519759239007,470000.14285714272,502857.28571428562,71431.49267399266,5.1190476190476186,2.0801477519607978,322071.57142857136,7.0990831115054762,207143.0
5.3312401883830454,311428.71428571426,801428.7142857142,1.0460546718142665,384285.85714285704,482857.28571428562,71431.254578754568,5.1904761904761907,1.9534377837883237,322071.57142857136,7.186039633244607,307143.0
5.3783359497645193,490000.14285714272,214285.85714285713,6.5634698155843969,757142.99999999988,1212857.2857142857,271434.99267399259,18.154761904761902,6.5153618071642567,672071.57142857136,7.1750961254066912,591428.71428571409
6.554683411826268,437142.99999999988,927142.99999999988,0.53789038003590095,472857.28571428568,505714.42857142846,71432.576007326003,5.3238095238095235,3.134618552288186,347785.8571428571,7.7533274179236953,432857.28571428562
7.712192569335425,511428.7142857142,1001428.7142857142,0.39653904029642062,527142.99999999988,474285.8571428571,71433.504578754568,4.8214285714285721,3.92045546401032,379214.42857142852,8.4137829044661387,507142.99999999994
7.712192569335425,511428.7142857142,1001428.7142857142,0.39653904029642062,527142.99999999988,474285.8571428571,71433.504578754568,4.8214285714285721,3.92045546401032,379214.42857142852,8.4137829044661387,507142.99999999994
7.712192569335425,511428.7142857142,1001428.7142857142,0.39653904029642062,527142.99999999988,474285.8571428571,71433.504578754568,4.8214285714285721,3.92045546401032,379214.42857142852,8.4137829044661387,507142.99999999994
7.712192569335425,511428.7142857142,1001428.7142857142,0.39653904029642062,527142.99999999988,474285.8571428571,71433.504578754568,4.8214285714285721,3.92045546401032,379214.42857142852,8.4137829044661387,507142.99999999994
7.712192569335425,511428.7142857142,1001428.7142857142,0.39653904029642062,527142.99999999988,474285.8571428571,71433.504578754568,4.8214285714285721,3.92045546401032,379214.42857142852,8.4137829044661387,507142.99999999994
8.5253793825222388,525714.42857142852,1015714.4285714285,1.003258245875124,427143.0,302857.28571428562,71433.421245421239,3.2023809523809521,2.5546611571286051,536357.28571428568,8.9479443951493671,421428.7142857142
14311.260073260071,1044285.8571428572,1520000.142857143,14314.226702473916,777142.99999999977,541428.7142857142,8582.9065934065875,14297.185714285712,14297.700813386817,1150785.8571428573,14301.504880212951,942857.28571428568
9.2978545264259527,295714.28571428568,771428.7142857142,14.497825853164169,0.0,481428.5714285713,57147.039926739912,6.3452380952380949,3.516388042847733,576500.14285714272,5.9842058562555458,314285.7142857142
9.2978545264259527,295714.28571428568,771428.7142857142,14.497825853164169,0.0,481428.5714285713,57147.039926739912,6.3452380952380949,3.516388042847733,576500.14285714272,5.9842058562555458,314285.7142857142
9.2978545264259527,295714.28571428568,771428.7142857142,14.497825853164169,0.0,481428.5714285713,57147.039926739912,6.3452380952380949,3.516388042847733,576500.14285714272,5.9842058562555458,314285.7142857142
9.2978545264259527,295714.28571428568,771428.7142857142,14.497825853164169,0.0,481428.5714285713,57147.039926739912,6.3452380952380949,3.516388042847733,576500.14285714272,5.9842058562555458,314285.7142857142
9.2978545264259527,295714.28571428568,771428.7142857142,14.497825853164169,0.0,481428.5714285713,57147.039926739912,6.3452380952380949,3.516388042847733,576500.14285714272,5.9842058562555458,314285.7142857142
11.709680795395078,751428.57142857136,1241428.7142857143,4.8229373660439707,481428.5714285713,0.0,54291.009523809516,2.0928571428571425,4.4966232171594571,769357.28571428568,10.356285122744753,650000.0
11.709680795395078,751428.57142857136,1241428.7142857143,4.8229373660439707,481428.5714285713,0.0,54291.009523809516,2.0928571428571425,4.4966232171594571,769357.28571428568,10.356285122744753,650000.0
11.709680795395078,751428.57142857136,1241428.7142857143,4.8229373660439707,481428.5714285713,0.0,54291.009523809516,2.0928571428571425,4.4966232171594571,769357.28571428568,10.356285122744753,650000.0
11.709680795395078,751428.57142857136,1241428.7142857143,4.8229373660439707,481428.5714285713,0.0,54291.009523809516,2.0928571428571425,4.4966232171594571,769357.28571428568,10.356285122744753,650000.0
11.709680795395078,751428.57142857136,1241428.7142857143,4.8229373660439707,481428.5714285713,0.0,54291.009523809516,2.0928571428571425,4.4966232171594571,769357.28571428568,10.356285122744753,650000.0
