0.6323295769908186,0.0,0.057888990167760404,0.23706889580494167,0.10249135344076954,0.0,0.1157769219269416,0.040844462832887667,0.0,0.0,0.012950897301742837
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45336865785564101,0.44515357247711174,0.45662707196598951,0.46496032248228214,0.35833150492644761,0.23682111080415813,0.4631906180114167,0.36186665687173697,0.30799341888410459,0.41626345107086327,0.43386073665855962
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.057160015555927472,0.0,0.085022025899017098,0.051480759143851085,0.65821395762966184,0.0,0.013824290071494116,0.084569029624783326,0.0,0.0,0.056016583269588395
0.21344768742986442,0.31439149581744236,0.19940784164738456,0.25151759079129338,0.2287827642294899,0.60704726844571444,0.30065942782249017,0.2788110957537267,0.34560389184723306,0.33558544199327439,0.41446946203007529
0.17013124546072653,0.0,0.082209395398833665,0.33921840683236104,0.13522104726587864,0.0,0.60653065971263331,0.23661159479440608,0.0,0.0,0.14564213291126415
0.0085578921967312954,0.0,0.053767805784512158,0.1206162656249393,0.13486235464545385,0.0,0.035844457765628064,0.64554601827525537,0.0,0.0,0.17917441384319854
0.0,0.0,0.0,0.0,0.0,0.046322350743318273,0.0,0.0,0.6724606331795856,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333331
