30.0,25.0,18.0,0.6,0.0,3.5,['4']
3.70833333333,12.4916666667,14.1666666667,0.104166666667,0.0,1.66666666667,['1']
14.8333333333,6.23333333333,6.23333333333,0.21,0.0,9.23333333333,['1']
27.36,7.89,9.74,0.69,0.5,26.05,['1']
9.275,21.0,16.9375,1.5,0.25,8.5625,['8']
6.66666666667,13.8333333333,11.1666666667,0.31,1.0,5.66666666667,['8']
2.61111111111,30.3333333333,25.1111111111,0.3,0.111111111111,1.16666666667,['8']
9.0,51.0,34.5,3.05,1.5,7.8,['6']
2.125,4.09583333333,22.2625,0.0085,0.0,0.841666666667,['5']
5.0,3.0,3.0,0.045,0.0,4.5,['1']
11.0,7.65,9.65,0.275,0.5,10.65,['4' '8']
3.0,13.775,33.375,0.055,0.0,0.8,['4']
13.4,21.8333333333,35.0,2.43,1.0,10.9666666667,['9']
2.6,21.75,21.75,0.25,0.0,1.25,['8']
20.7,16.46,13.4,1.06,1.0,17.98,['4' '5']
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
