1.95294117647,4.97058823529,19.7235294118,0.00882352941176,0.0,0.735294117647,['5']
7.0,13.0,13.0,0.3,0.0,5.0,['8']
5.5,17.0,11.8,0.43,2.0,5.0,['8']
26.8833333333,9.78333333333,10.5333333333,0.8,0.583333333333,24.9833333333,['1']
8.5,5.43333333333,5.43333333333,0.158333333333,0.0,7.76666666667,['1']
12.4166666667,8.55,12.8333333333,0.416666666667,1.0,11.75,['8']
13.15,26.25,21.8333333333,1.965,0.666666666667,9.23333333333,['4']
4.08888888889,13.8888888889,13.3888888889,0.138888888889,0.0,2.22222222222,['1']
5.14,42.8,26.8,1.46,0.8,4.02,['6']
3.575,24.875,29.375,0.375,0.125,1.75,['8']
2.47272727273,3.8,25.6818181818,0.00490909090909,0.0,0.7,['5']
7.5,11.5,8.7,0.2,1.0,7.0,['8']
19.25,8.08333333333,7.625,0.320833333333,0.0833333333333,9.625,['1']
2.79166666667,20.7083333333,23.2916666667,0.226666666667,0.0,1.30833333333,['8']
10.75,18.0,17.0,1.2,0.166666666667,10.1,['8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
