0.54180406663062508,0.054002833002661219,0.080888687067300249,0.034289507881619732,0.15393943524720671,0.19993913974089114,0.21970651617384654,0.10659027256778075,0.0034514910862853999,0.006065475000771892,0.0
0.27944989255678099,0.62009700878480711,0.082800094130561996,0.17666765965129633,0.4675352249187269,0.17146813631313679,0.13987689046598265,0.31098889433061067,0.24769347912230585,0.062236930485181301,0.0
0.24655971697661302,0.018701448880551017,0.58374975038552612,0.087274222884583863,0.077906534346470879,0.30355156665495109,0.54471960926648133,0.11655621432138823,0.0021798116891082945,0.034971931876240786,0.0
0.21106890620020274,0.17208084906514745,0.13550884344028979,0.53750723853259585,0.16458182051924095,0.11433671413100467,0.2140533057428762,0.27337161273604005,0.090006286196610844,0.098870577521883676,0.0
0.12406948488126779,0.3242423315750082,0.007675434483834437,0.011164764195755617,0.53802014321387093,0.073435877767037125,0.025582641917260032,0.040556022502040538,0.023597686502543621,0.002347050331203688,0.0
0.13007578230783351,0.001971577498569689,0.040150405586309085,0.00026799934445744124,0.040465325331030283,0.56521646514254598,0.06764420485099415,0.0015494506950718379,9.9780443733736885e-05,0.0015702352439910486,0.0
0.17970109658987449,0.0037010418333563097,0.3373019080685683,0.014992392349300557,0.024681697042217111,0.16089397449353157,0.57169564583534971,0.026839246968914997,3.4355294120587015e-05,0.0024667849409448434,0.0
0.21928934688978391,0.10978747365025091,0.036123139042544113,0.040291689602146366,0.17938898077920043,0.054004435778896069,0.073963723367866052,0.51530314671912147,0.016847551421645134,0.0056819748388320795,0.0
0.041243578065549194,0.15792417676462364,0.011526386856060765,0.062631350246042133,0.070091906036096496,0.019837592489579507,0.018019061435461559,0.070651508767052701,0.4683859332226426,0.016807208191251571,0.0
0.042942680474233941,0.054726013057553043,0.096241011964329271,0.12147867785156978,0.049277956362681501,0.051212029008920801,0.072501760437126764,0.073007263162946437,0.022024564812163475,0.44685928003236175,0.0
