0.48954165955695317,0.0,0.0,0.00099339128521259935,9.162059031686617e-05,8.2139157825758241e-06,0.0064596567258008971,6.566458839283535e-05,0.0048336837389996523,0.022409436076326613,0.10946149463970545,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0080011690854739619,0.0,0.0,0.55882490413511865,5.0544538131108285e-07,0.0080431267990250643,0.0033035829350642511,0.058020002198244339,0.059317506830575364,0.10527606447581066,0.0034062176738044935,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.48954165955695317,0.0,0.0,0.0,0.0,0.0,0.0
3.7872521565885756e-05,0.0,0.0,0.008804157582591501,0.0017550848156294226,0.12333424836582392,0.0017296886682323805,0.48954165955695317,0.016261349653606112,0.00012881376780085772,2.1921194608587877e-06,0.0,0.0
0.025584356098456766,0.0,0.0,0.037372820623907149,0.029706540372711754,0.011146572614547531,0.15237999468628033,0.055355500411175616,0.56109989711063657,0.020377394811851367,0.01047965808658762,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21154931462806509,0.0,0.0,0.00049196889442023348,0.0025182127475160535,3.1792341747081422e-05,0.0036587737962426288,0.00010330307925254651,0.0027477836271056501,0.010574551784768942,0.48954165955695317,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
