0.48954165955695317,0.18896416845013733,0.055767566888956253,0.022237702179386466,0.26118368359059807,0.058220936931104604,0.10610821567831713,0.0,0.13305362347000121,0.030419024060562062,0.032968761086209976,0.040888016400317383,0.016851659064675187,0.2253283365690936,0.0,0.0
0.024044943677602421,0.50693233942229499,0.10952251684764608,0.0050318558282857013,0.039316974942573496,0.12851199341103872,0.11551142247702589,0.0,0.25760561068446763,0.22737680799708623,0.056623224123294388,0.16744662970796739,0.0099339777993542999,0.26225863707323949,0.0,0.0
0.00081324951702388144,0.019416549641630344,0.53367938966430317,0.01333655800321849,0.0014786231329799778,0.012167551036675182,0.00018139205868083574,0.0,0.0066192574677608543,0.088583300607051746,0.19674773938708662,0.00066863722357857539,0.00016749068912640173,0.0011240950593941605,0.0,0.0
0.0099329645575353606,0.015483158590451665,0.093680355086992101,0.48323078781242329,0.010309341641936661,0.023248258952321108,0.0010168102713480286,4.8326650158044011e-05,0.0083813432682021665,0.017695571420849321,0.076703413851788263,0.0031494962371306848,0.0035267470778938535,0.0030101894008243745,0.081869879251315059,0.0
0.011674562261964562,0.031939870145433417,0.060989542592081572,0.0003189575399610794,0.50409428500617437,0.096946205087789172,0.016138393578314252,0.017062949001579997,0.011080550307790392,0.019999919216296579,0.10032240017363223,0.0091378749769167149,0.054679587960603709,0.026392470004300839,0.010080887029584165,0.0
0.0027137106313211402,0.15018171266071209,0.051498015683792607,0.00041218128037465152,0.026365419332430504,0.47221180672546392,0.022556354241618379,0.00032953474585568747,0.025984204062594815,0.083122236633246444,0.11106230554191736,0.020908246199005276,0.0034607991680441438,0.04673510014860547,0.0051551243055177149,0.0
0.0023512519248267564,0.13045243428265016,0.0059130918752844366,3.06011367648767e-05,0.016408809550969138,0.046293303541377617,0.58438153783519398,0.0073365593144072861,0.18926001503154052,0.037200316890958332,0.0076305168252777554,0.2040287743741373,0.004713535155133535,0.46401754285214247,0.00039907907669991128,0.0
0.00246383961302444,0.00037681124289985773,0.00015317786313430475,5.4451601328600423e-05,0.0041698205621197668,0.00075268675789366669,0.0077074294307604074,0.42437284567694999,0.0001146626877451073,8.0116027358870178e-05,0.00026602625064513387,0.00079465973264978629,0.003668089965611247,0.0014861752513209941,0.00062401419514978868,0.0
0.0011961067521011203,0.15667243586888205,0.0045238719595683636,0.00010739879198629231,3.7241220349636134e-07,0.0019729494430404263,0.02860968462407442,0.0,0.55230017574139911,0.081256553241494042,0.0014127426801519929,0.15279427313257327,0.0017062182295319724,0.06032219387564243,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48954165955695306,0.0,0.0,0.0,0.0,0.0
0.011493085220902444,0.17017117824602657,0.015007582596279045,0.00017318091298213059,0.0052778966538542041,0.023526630764874535,0.22962289840301883,0.0,0.27938376268354337,0.064419717343631319,0.0080023422675019381,0.50414357280930655,0.01563611189008075,0.2547901452277257,0.0,0.0
0.018520952287725521,0.013680054057768629,0.0084928968017205057,0.0041858156055773746,0.05137840873946152,0.01524505484681323,0.04849726109031615,0.081520568975492508,0.021241191548735137,0.0029528707407294017,0.018592621709526705,0.10302986320549128,0.45451275363462335,0.040874641079247563,0.023591922213994351,0.0
5.6639413447548031e-06,0.012618365152956378,1.7219827209090477e-05,5.9126620222691475e-09,0.0014422886767618247,0.0011531257788215872,0.082643369989246748,0.0,0.01009164632210641,0.00012881376780085772,1.4234900213108832e-05,0.015744171470565723,2.2684007801171576e-05,0.48954165955695317,0.0,0.0
0.0,0.0,0.0,0.088372511745099927,0.0,0.030651187596720794,0.0042907306755031703,0.005304469866425454,0.0,0.0,0.075606294035693064,0.0,0.02174219673640768,0.0,0.55019559117575345,0.0
